premium_rate_max,premium_rate_min,premium_rate_mean,premium_rate_num,coverage_Limits_max,coverage_Limits_min,coverage_Limits_mean,coverage_Limits_num,coverage_Limits_step,premium_rate_step,valuable cargo insurance,open cargo policy,warehouse-to-warehouse cargo insurance,named perils cargo insurance,all-risk cargo insurance,voyage policy
2960.48,1100.15,2078.34,4.0,747353.0,209759.0,438739.0,4.0,134397.5,464.0825,1.0,1.0,1.0,0.0,0.0,0.0
4633.71,1619.72,3203.153333333333,3.0,970968.0,235070.0,577038.6666666666,3.0,245298.33333333334,1003.6633333333333,0.0,0.0,1.0,1.0,0.0,0.0
2113.3,1052.54,1583.68,3.0,551558.0,483033.0,514151.3333333333,3.0,22840.666666666668,352.58666666666676,0.0,0.0,1.0,1.0,0.0,0.0
3726.93,1269.49,2719.8375,4.0,776233.0,395971.0,600093.0,4.0,95064.5,613.3599999999999,1.0,0.0,1.0,1.0,0.0,1.0
4797.09,1031.52,3448.9616666666666,6.0,892193.0,257546.0,621253.5,6.0,105773.5,626.595,0.0,0.0,1.0,1.0,1.0,0.0
3081.16,3081.16,3081.16,1.0,436896.0,436896.0,436896.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3026.34,3026.34,3026.34,1.0,348701.0,348701.0,348701.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4572.86,2244.59,3539.0175,4.0,897136.0,138473.0,522917.0,4.0,189664.75,581.0674999999999,1.0,0.0,1.0,1.0,0.0,0.0
4879.49,1825.24,3173.4849999999997,4.0,875069.0,430740.0,668502.75,4.0,111081.25,762.5625,0.0,0.0,0.0,1.0,1.0,1.0
3624.06,1399.8,2561.8125,4.0,749107.0,171142.0,484165.25,4.0,144490.25,555.065,0.0,1.0,1.0,0.0,1.0,0.0
4457.41,1261.68,3552.435,4.0,968331.0,162345.0,554835.25,4.0,201495.5,797.9325,1.0,1.0,0.0,0.0,1.0,1.0
2333.67,1989.84,2161.755,2.0,309385.0,276250.0,292817.5,2.0,16566.5,170.91500000000008,0.0,0.0,0.0,1.0,0.0,0.0
4970.59,1025.71,3208.6274999999996,4.0,981155.0,322683.0,752581.75,4.0,164617.0,985.22,0.0,1.0,0.0,0.0,1.0,0.0
4877.91,2440.53,3318.3566666666666,3.0,942161.0,530585.0,671279.3333333334,3.0,137191.0,811.4599999999999,0.0,0.0,0.0,1.0,1.0,1.0
3652.95,2951.1,3302.0249999999996,2.0,524281.0,519345.0,521813.0,2.0,2467.0,349.92499999999995,0.0,0.0,1.0,0.0,1.0,0.0
4585.18,2212.37,3236.443333333333,3.0,743262.0,369560.0,571692.0,3.0,124566.33333333333,789.9366666666668,0.0,1.0,0.0,0.0,1.0,1.0
4365.47,1893.91,2988.475,6.0,888867.0,301897.0,605480.0,6.0,97827.33333333333,410.92666666666673,0.0,0.0,1.0,1.0,1.0,1.0
4773.03,1507.79,3575.2174999999997,4.0,924566.0,254212.0,466811.75,4.0,167587.5,815.31,0.0,0.0,1.0,1.0,0.0,1.0
4508.55,3233.0,3642.615,6.0,940259.0,154292.0,560363.3333333334,6.0,130993.5,211.5916666666667,1.0,1.0,1.0,0.0,1.0,1.0
4114.5,1970.7,3042.6,2.0,772797.0,438594.0,605695.5,2.0,167100.5,1070.9,1.0,0.0,0.0,0.0,1.0,0.0
3107.76,3107.76,3107.76,1.0,998114.0,998114.0,998114.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4022.51,2025.65,3024.08,2.0,718872.0,257433.0,488152.5,2.0,230718.5,997.4300000000001,0.0,0.0,0.0,1.0,0.0,0.0
3636.24,2025.48,2573.722,5.0,867288.0,319103.0,598549.8,5.0,109636.0,321.15199999999993,1.0,1.0,0.0,1.0,1.0,0.0
2743.92,1422.66,1911.0600000000002,3.0,883776.0,333153.0,664810.6666666666,3.0,183540.0,439.42,1.0,1.0,1.0,0.0,0.0,0.0
3114.91,2899.63,3007.27,2.0,969905.0,932224.0,951064.5,2.0,18839.5,106.63999999999987,0.0,0.0,1.0,1.0,0.0,0.0
4495.51,3485.4,3990.455,2.0,831380.0,737153.0,784266.5,2.0,47112.5,504.05500000000006,0.0,1.0,0.0,0.0,0.0,1.0
3622.7,1851.03,2343.8066666666664,6.0,959578.0,391572.0,583825.5,6.0,94666.66666666667,294.2783333333333,1.0,1.0,1.0,1.0,1.0,0.0
3966.71,1191.49,3076.7766666666666,6.0,847334.0,551293.0,664198.3333333334,6.0,49339.166666666664,461.5366666666667,1.0,0.0,1.0,1.0,0.0,0.0
4108.83,1571.52,2715.8866666666668,3.0,773207.0,112355.0,404657.6666666667,3.0,220283.0,844.77,0.0,0.0,1.0,0.0,0.0,1.0
4828.24,1101.31,2906.6175000000003,4.0,666859.0,129033.0,358640.5,4.0,134455.5,930.7325,1.0,1.0,0.0,0.0,0.0,1.0
4608.98,2212.85,3508.5449999999996,4.0,920392.0,413590.0,776872.75,4.0,126699.5,598.0324999999999,0.0,0.0,0.0,1.0,1.0,0.0
4810.8,2145.46,3900.4833333333336,3.0,988218.0,617041.0,807154.0,3.0,123724.66666666667,887.4466666666667,0.0,0.0,0.0,1.0,1.0,1.0
2563.01,1398.84,1817.0833333333333,3.0,703869.0,119642.0,316615.6666666667,3.0,194741.33333333334,387.0566666666668,0.0,1.0,0.0,1.0,0.0,0.0
2935.79,1487.14,2224.4449999999997,4.0,910916.0,720842.0,816316.75,4.0,47517.5,361.16249999999997,0.0,1.0,1.0,1.0,0.0,0.0
4815.64,1232.7,2493.008333333333,6.0,951405.0,223815.0,672977.6666666666,6.0,121264.0,596.1566666666668,1.0,0.0,0.0,0.0,1.0,1.0
3328.71,3328.71,3328.71,1.0,102519.0,102519.0,102519.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4704.48,1378.06,2644.356666666666,3.0,941731.0,414297.0,733092.0,3.0,175810.33333333334,1107.8066666666666,1.0,0.0,1.0,0.0,1.0,0.0
4949.06,4205.81,4577.435,2.0,666378.0,159471.0,412924.5,2.0,253452.5,370.625,1.0,0.0,1.0,0.0,0.0,0.0
4810.6,3674.46,4242.530000000001,2.0,721939.0,300909.0,511424.0,2.0,210514.0,567.0700000000002,0.0,1.0,0.0,0.0,1.0,0.0
4693.4,4693.4,4693.4,1.0,729520.0,729520.0,729520.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3850.47,1025.61,2563.7133333333336,6.0,763717.0,304523.0,518121.8333333333,6.0,76531.33333333333,469.80999999999995,1.0,1.0,0.0,1.0,1.0,0.0
4150.03,1776.2,2963.115,2.0,416883.0,120596.0,268739.5,2.0,148142.5,1185.915,1.0,0.0,0.0,0.0,0.0,1.0
4533.01,2538.97,3562.3500000000004,6.0,747598.0,526608.0,638394.6666666666,6.0,36830.666666666664,331.3400000000001,1.0,1.0,0.0,0.0,1.0,0.0
3424.74,1047.04,1995.9119999999998,5.0,991581.0,126016.0,551175.8,5.0,173112.0,474.53999999999996,1.0,1.0,0.0,1.0,1.0,1.0
4446.85,2180.76,3507.4166666666665,3.0,978888.0,250859.0,570339.6666666666,3.0,242675.33333333334,754.3633333333333,1.0,0.0,0.0,0.0,0.0,1.0
4859.07,1091.74,2975.4049999999997,2.0,994919.0,461093.0,728006.0,2.0,266912.0,1882.665,0.0,1.0,0.0,0.0,0.0,1.0
4562.51,1118.6,3352.57,6.0,958133.0,230139.0,521116.6666666667,6.0,121331.33333333333,572.985,0.0,1.0,1.0,1.0,1.0,0.0
3263.49,3263.49,3263.49,1.0,273650.0,273650.0,273650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3956.98,1605.78,2781.38,2.0,275800.0,108115.0,191957.5,2.0,83841.5,1174.6,0.0,1.0,1.0,0.0,0.0,0.0
4389.04,1403.05,3426.125,4.0,866382.0,137094.0,531165.25,4.0,182321.0,745.4975,0.0,0.0,1.0,1.0,0.0,1.0
4798.45,2765.23,3947.026666666666,3.0,975869.0,620998.0,750682.6666666666,3.0,118289.33333333333,676.7399999999999,0.0,0.0,1.0,1.0,1.0,0.0
4116.14,2511.19,3313.665,2.0,899254.0,668599.0,783926.5,2.0,115326.5,801.4750000000001,1.0,0.0,1.0,0.0,0.0,0.0
4128.08,1384.13,2746.3233333333337,3.0,763095.0,347704.0,498249.6666666667,3.0,138462.66666666666,913.65,0.0,0.0,0.0,1.0,0.0,1.0
4895.12,1036.95,2728.096666666667,3.0,685770.0,173104.0,456686.3333333333,3.0,170887.66666666666,1285.0566666666666,0.0,1.0,0.0,1.0,1.0,0.0
2878.93,2878.93,2878.93,1.0,210784.0,210784.0,210784.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3030.57,2994.66,3012.615,2.0,913177.0,526540.0,719858.5,2.0,193317.5,16.955000000000155,0.0,0.0,1.0,0.0,0.0,1.0
4904.9,1244.54,3397.56,6.0,832814.0,157179.0,443867.5,6.0,112604.83333333333,609.06,1.0,0.0,1.0,0.0,1.0,1.0
4496.96,4496.96,4496.96,1.0,429450.0,429450.0,429450.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4965.21,1266.14,2762.7949999999996,6.0,802666.0,164510.0,574398.1666666666,6.0,106358.33333333333,615.5116666666667,1.0,0.0,0.0,1.0,1.0,1.0
4668.94,1205.26,2757.4666666666667,6.0,999161.0,152100.0,607345.0,6.0,141175.83333333334,576.2799999999999,1.0,1.0,0.0,0.0,1.0,0.0
4800.12,4187.44,4435.231999999999,5.0,730059.0,107211.0,456932.8,5.0,124568.6,121.53600000000006,0.0,1.0,1.0,0.0,1.0,1.0
4770.83,1703.84,3397.486666666666,3.0,981815.0,658665.0,835454.0,3.0,107715.66666666667,1021.3299999999999,0.0,0.0,0.0,0.0,1.0,1.0
2007.1,2007.1,2007.1,1.0,833557.0,833557.0,833557.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3713.21,2044.79,2989.8199999999997,3.0,385813.0,198938.0,318413.3333333333,3.0,62290.666666666664,555.14,1.0,0.0,0.0,0.0,1.0,0.0
4565.96,1057.72,2706.434,5.0,481505.0,105199.0,241410.2,5.0,75260.2,700.6479999999999,1.0,1.0,1.0,0.0,0.0,1.0
4923.59,1907.86,3007.97,6.0,777436.0,259631.0,491265.0,6.0,86299.83333333333,501.6216666666667,1.0,1.0,1.0,1.0,1.0,0.0
3956.48,1975.0,2872.9775,4.0,284502.0,166252.0,228896.75,4.0,29561.5,494.37,0.0,1.0,1.0,0.0,0.0,1.0
2397.09,1560.11,1978.6,2.0,720955.0,199211.0,460083.0,2.0,260871.0,417.4900000000001,0.0,0.0,1.0,0.0,1.0,0.0
3737.84,2206.16,3129.1099999999997,5.0,964087.0,207282.0,631974.2,5.0,151360.0,305.33600000000007,0.0,1.0,1.0,1.0,1.0,1.0
4778.19,3915.64,4346.915,2.0,812434.0,425640.0,619037.0,2.0,193396.0,430.27499999999986,1.0,0.0,0.0,1.0,0.0,0.0
4090.01,1467.1,2710.59,4.0,993743.0,229895.0,683920.5,4.0,190961.0,654.7275000000001,0.0,1.0,1.0,1.0,1.0,0.0
4370.08,1230.17,2854.96,4.0,996929.0,177077.0,687589.0,4.0,204962.0,783.9775,1.0,0.0,0.0,1.0,1.0,1.0
3914.83,1696.63,3201.5766666666664,6.0,949291.0,276862.0,651856.6666666666,6.0,112070.5,368.7,1.0,1.0,0.0,1.0,1.0,1.0
4856.91,4281.76,4569.335,2.0,650304.0,403969.0,527136.5,2.0,123166.5,286.5749999999998,0.0,1.0,0.0,0.0,0.0,1.0
3715.62,1592.16,2653.89,2.0,331749.0,275268.0,303508.5,2.0,28239.5,1060.73,1.0,0.0,1.0,0.0,0.0,0.0
4590.43,1283.53,2726.3366666666666,6.0,945130.0,264748.0,602916.5,6.0,113396.0,550.1500000000001,1.0,0.0,1.0,0.0,1.0,1.0
4290.6,2367.8,3237.7239999999997,5.0,989977.0,277853.0,622461.6,5.0,142423.8,383.56000000000006,0.0,1.0,0.0,0.0,1.0,1.0
4839.5,1096.14,3233.1220000000003,5.0,971840.0,184937.0,660115.4,5.0,157379.6,747.6719999999999,1.0,1.0,0.0,0.0,1.0,0.0
2656.33,1267.83,1955.8920000000003,5.0,721881.0,234640.0,449699.6,5.0,97447.2,276.7,0.0,0.0,1.0,1.0,1.0,1.0
1259.55,1069.24,1160.64,3.0,590668.0,428302.0,489230.0,3.0,54121.0,62.436666666666646,1.0,0.0,1.0,0.0,0.0,0.0
1607.63,1607.63,1607.63,1.0,352600.0,352600.0,352600.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3684.85,1840.79,3069.8566666666666,3.0,773405.0,109504.0,532935.0,3.0,221299.33333333334,613.6866666666666,0.0,0.0,1.0,0.0,1.0,1.0
3700.19,1137.45,2610.9683333333337,6.0,899610.0,240585.0,568407.5,6.0,109836.5,426.1233333333333,1.0,0.0,1.0,0.0,1.0,1.0
1135.65,1020.59,1078.1200000000001,2.0,612291.0,216748.0,414519.5,2.0,197770.5,56.53000000000003,0.0,1.0,1.0,0.0,0.0,0.0
3723.74,1105.92,2173.5325,4.0,960936.0,192744.0,678682.0,4.0,192047.0,653.4549999999999,1.0,0.0,0.0,1.0,0.0,1.0
4946.57,1436.42,2917.7000000000003,6.0,959498.0,166087.0,518680.8333333333,6.0,132234.16666666666,584.025,1.0,0.0,1.0,1.0,1.0,0.0
1926.94,1926.94,1926.94,1.0,371563.0,371563.0,371563.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4976.31,3072.14,4024.2250000000004,2.0,560036.0,545050.0,552543.0,2.0,7492.0,951.0850000000003,0.0,1.0,0.0,1.0,0.0,0.0
3692.63,2119.2,2905.915,2.0,909697.0,665880.0,787788.5,2.0,121907.5,785.7150000000001,0.0,0.0,0.0,1.0,0.0,0.0
4983.45,4226.23,4604.84,2.0,999126.0,558156.0,778641.0,2.0,220484.0,377.6100000000001,1.0,1.0,0.0,0.0,0.0,0.0
4977.0,1124.43,2274.198,5.0,966863.0,225879.0,644239.4,5.0,148195.8,769.5139999999999,1.0,1.0,1.0,0.0,0.0,0.0
4666.91,1122.48,3254.72,6.0,994516.0,135053.0,534762.8333333334,6.0,143242.83333333334,589.7383333333333,0.0,1.0,0.0,1.0,1.0,1.0
4804.77,1284.07,2531.4616666666666,6.0,958794.0,287284.0,656840.3333333334,6.0,111917.33333333333,585.7833333333334,1.0,1.0,1.0,1.0,0.0,0.0
4772.02,1323.41,3078.0460000000003,5.0,965887.0,106402.0,566300.6,5.0,171896.0,688.7220000000001,0.0,1.0,0.0,1.0,1.0,0.0
4258.07,1093.46,1964.5666666666666,6.0,959229.0,214315.0,571013.3333333334,6.0,124151.33333333333,526.435,1.0,1.0,0.0,1.0,1.0,1.0
4397.68,1249.05,2468.103333333333,6.0,849892.0,100162.0,438525.1666666667,6.0,124954.0,523.7716666666666,1.0,1.0,1.0,0.0,1.0,0.0
3853.52,1912.58,2883.05,2.0,471912.0,442077.0,456994.5,2.0,14916.5,969.47,0.0,0.0,1.0,0.0,0.0,1.0
3885.22,3789.3,3837.26,2.0,477740.0,135298.0,306519.0,2.0,171220.0,46.95999999999981,1.0,0.0,0.0,0.0,1.0,0.0
3575.84,1335.67,2241.0066666666667,3.0,830039.0,668997.0,747534.6666666666,3.0,53679.666666666664,745.7233333333334,1.0,1.0,0.0,0.0,0.0,0.0
4120.8,3415.49,3768.145,2.0,592965.0,346568.0,469766.5,2.0,123197.5,351.6550000000002,1.0,0.0,0.0,0.0,1.0,0.0
4334.96,1791.83,3213.3975,4.0,728539.0,488405.0,564842.75,4.0,60032.5,634.7825,0.0,1.0,0.0,0.0,1.0,1.0
3828.5,1478.0,2589.646666666667,3.0,810772.0,586745.0,664364.3333333334,3.0,74674.66666666667,782.5,0.0,0.0,0.0,1.0,0.0,1.0
2551.42,1740.08,2062.2166666666667,3.0,503458.0,145809.0,351125.6666666667,3.0,119215.33333333333,269.4466666666667,0.0,1.0,0.0,0.0,1.0,1.0
1103.19,1103.19,1103.19,1.0,461973.0,461973.0,461973.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4823.68,1428.74,3447.1250000000005,6.0,853601.0,351439.0,527654.0,6.0,83692.66666666667,564.8233333333334,1.0,1.0,0.0,0.0,1.0,1.0
3777.64,1165.2,2139.505,4.0,772020.0,122446.0,427765.5,4.0,162392.5,652.1099999999999,1.0,1.0,0.0,1.0,0.0,1.0
4856.33,3183.98,4126.728,5.0,815677.0,281325.0,513986.0,5.0,106869.4,333.46999999999997,0.0,1.0,0.0,1.0,1.0,1.0
4594.73,2751.77,3666.8160000000003,5.0,520407.0,198593.0,394068.0,5.0,64361.8,367.5919999999999,1.0,1.0,1.0,0.0,1.0,0.0
4804.77,2064.86,3346.5433333333335,3.0,746139.0,542141.0,615058.3333333334,3.0,67998.33333333333,912.3033333333334,1.0,1.0,0.0,0.0,0.0,1.0
3941.27,2106.13,2810.2333333333336,3.0,908279.0,473815.0,757889.3333333334,3.0,144820.33333333334,610.7133333333333,1.0,0.0,0.0,0.0,0.0,0.0
2359.06,1059.97,1575.6233333333332,3.0,437617.0,138054.0,240053.66666666666,3.0,99853.33333333333,432.03,0.0,0.0,1.0,1.0,0.0,0.0
4496.98,4496.98,4496.98,1.0,382943.0,382943.0,382943.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1659.64,1659.64,1659.64,1.0,962472.0,962472.0,962472.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3310.15,1233.7,2204.2566666666667,3.0,943957.0,311440.0,612917.6666666666,3.0,210838.0,691.15,0.0,1.0,0.0,0.0,0.0,0.0
3598.83,2315.72,2957.2749999999996,2.0,793362.0,289403.0,541382.5,2.0,251978.5,640.5550000000001,0.0,0.0,1.0,0.0,0.0,0.0
4178.39,1658.59,2722.746666666667,3.0,905247.0,157990.0,609893.0,3.0,249084.66666666666,838.9333333333334,0.0,0.0,1.0,1.0,0.0,0.0
4234.1,2826.7,3524.9800000000005,5.0,833815.0,625615.0,695004.4,5.0,41639.0,280.48000000000013,1.0,0.0,1.0,0.0,1.0,1.0
3478.43,2081.7,2780.0649999999996,2.0,356383.0,200481.0,278432.0,2.0,77950.0,697.365,1.0,1.0,0.0,0.0,0.0,0.0
1479.36,1472.5,1475.9299999999998,2.0,929533.0,627298.0,778415.5,2.0,151116.5,2.42999999999995,0.0,0.0,1.0,0.0,0.0,1.0
4613.94,1018.79,3320.81,4.0,936032.0,121360.0,413004.5,4.0,203667.0,897.7874999999999,1.0,0.0,0.0,1.0,1.0,0.0
3999.73,1782.95,3024.8366666666666,3.0,897576.0,177253.0,562070.3333333334,3.0,240106.66666666666,737.9266666666666,0.0,1.0,1.0,0.0,0.0,0.0
4288.15,1700.64,3360.2466666666664,3.0,876839.0,317873.0,656189.6666666666,3.0,186321.0,861.5033333333331,1.0,0.0,1.0,1.0,0.0,0.0
4838.24,2175.92,2922.1639999999998,5.0,816189.0,506731.0,609779.6,5.0,61890.6,531.4639999999999,0.0,0.0,0.0,0.0,1.0,1.0
3867.11,3867.11,3867.11,1.0,207831.0,207831.0,207831.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4621.76,2483.71,3806.4,3.0,814088.0,418600.0,622738.0,3.0,131828.33333333334,711.6833333333334,0.0,1.0,0.0,1.0,0.0,1.0
4515.65,2973.11,3941.76,3.0,887213.0,328686.0,515311.6666666667,3.0,186174.66666666666,513.1799999999998,1.0,0.0,1.0,1.0,0.0,0.0
4967.24,4967.24,4967.24,1.0,983571.0,983571.0,983571.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3664.39,1056.37,2271.3399999999997,3.0,814731.0,197151.0,461177.3333333333,3.0,205859.0,868.34,0.0,1.0,0.0,1.0,0.0,0.0
3958.2,3958.2,3958.2,1.0,375831.0,375831.0,375831.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1405.59,1405.59,1405.59,1.0,234289.0,234289.0,234289.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2337.61,1922.73,2130.17,2.0,782355.0,291436.0,536895.5,2.0,245458.5,206.44000000000005,1.0,0.0,0.0,0.0,1.0,0.0
3528.19,1290.6,2443.76,6.0,863620.0,412029.0,708014.1666666666,6.0,75264.16666666667,371.9316666666667,1.0,1.0,1.0,1.0,0.0,1.0
4746.78,1968.83,3522.6,5.0,709233.0,375842.0,612113.4,5.0,66677.2,554.5899999999999,0.0,1.0,1.0,0.0,1.0,1.0
4114.38,2605.54,3194.4624999999996,4.0,890541.0,346562.0,601114.75,4.0,135993.75,376.21000000000004,1.0,0.0,0.0,1.0,1.0,0.0
4491.01,2148.88,3316.2449999999994,6.0,945913.0,372719.0,712184.6666666666,6.0,95531.33333333333,389.355,1.0,0.0,0.0,1.0,1.0,1.0
3642.09,1306.11,2437.2966666666666,6.0,845467.0,235100.0,433255.3333333333,6.0,101726.83333333333,388.3300000000001,0.0,1.0,1.0,0.0,1.0,1.0
4984.07,1240.09,3406.7100000000005,5.0,948518.0,267714.0,623718.4,5.0,136159.8,747.796,1.0,1.0,0.0,1.0,0.0,0.0
4649.87,1013.43,3719.5175,4.0,971264.0,147607.0,453378.0,4.0,205913.25,908.11,1.0,0.0,0.0,0.0,0.0,1.0
1900.35,1277.38,1588.865,2.0,768216.0,547753.0,657984.5,2.0,110230.5,310.4849999999999,0.0,0.0,1.0,0.0,1.0,0.0
4493.33,3763.11,4128.22,2.0,959036.0,892817.0,925926.5,2.0,33108.5,364.1099999999999,0.0,0.0,1.0,0.0,0.0,1.0
4767.11,1186.53,3100.1566666666663,6.0,927838.0,321590.0,733716.3333333334,6.0,101040.33333333333,595.7633333333333,0.0,1.0,1.0,1.0,1.0,1.0
1948.36,1948.36,1948.36,1.0,275882.0,275882.0,275882.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3077.69,1492.33,2163.44,3.0,796556.0,148357.0,552625.0,3.0,216065.33333333334,527.4533333333334,0.0,1.0,1.0,0.0,0.0,1.0
2032.54,1607.36,1819.9499999999998,2.0,940245.0,772996.0,856620.5,2.0,83623.5,211.59000000000003,1.0,0.0,0.0,0.0,1.0,0.0
4337.31,1061.51,2477.916,5.0,884990.0,222280.0,668376.0,5.0,132541.0,654.1600000000001,1.0,0.0,0.0,0.0,1.0,1.0
4896.28,1170.3,2633.005,4.0,872576.0,522372.0,736835.25,4.0,87550.0,930.495,0.0,0.0,0.0,1.0,1.0,1.0
4795.78,1072.77,3016.1825,4.0,782180.0,106227.0,415661.75,4.0,168987.25,929.7525,1.0,1.0,0.0,1.0,1.0,0.0
2771.25,1598.67,2085.8700000000003,3.0,641163.0,491512.0,587973.6666666666,3.0,49882.666666666664,389.85999999999996,0.0,1.0,1.0,0.0,0.0,1.0
3923.45,2032.2,3328.0533333333333,6.0,814120.0,177666.0,493057.5,6.0,106074.66666666667,314.2083333333333,1.0,0.0,1.0,1.0,1.0,0.0
4088.38,4088.38,4088.38,1.0,305124.0,305124.0,305124.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4779.98,1131.67,2822.754,5.0,903667.0,574334.0,739875.6,5.0,65865.6,728.6619999999999,1.0,0.0,1.0,1.0,1.0,1.0
2912.82,2141.77,2527.295,2.0,704079.0,243441.0,473760.0,2.0,230318.0,384.5250000000001,0.0,0.0,1.0,0.0,0.0,0.0
2343.07,2343.07,2343.07,1.0,342903.0,342903.0,342903.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1939.65,1939.65,1939.65,1.0,233569.0,233569.0,233569.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4638.69,1035.64,2453.8199999999997,4.0,959122.0,364222.0,615263.75,4.0,148724.0,899.7624999999998,0.0,1.0,0.0,1.0,1.0,1.0
4829.8,1060.41,2136.5860000000002,5.0,919324.0,591342.0,768364.0,5.0,65595.4,752.878,0.0,1.0,0.0,1.0,1.0,0.0
4671.75,3365.42,4183.736666666667,3.0,899945.0,617800.0,773770.6666666666,3.0,94047.33333333333,434.4433333333333,1.0,0.0,0.0,1.0,1.0,0.0
3072.13,1478.64,2290.88,4.0,822466.0,195165.0,509325.25,4.0,156824.25,397.3725,1.0,0.0,1.0,1.0,1.0,0.0
2712.02,1004.56,2033.3674999999998,4.0,958016.0,190664.0,517466.75,4.0,191837.0,425.865,0.0,0.0,1.0,1.0,1.0,0.0
3625.23,1793.97,2709.6,2.0,650892.0,457382.0,554137.0,2.0,96754.0,914.63,0.0,1.0,1.0,0.0,0.0,0.0
3530.35,1415.7,2511.5775000000003,4.0,831719.0,583483.0,694881.25,4.0,62058.0,527.6624999999999,0.0,1.0,0.0,1.0,1.0,1.0
3938.1,1392.88,2665.49,2.0,911965.0,425611.0,668788.0,2.0,243176.0,1271.61,0.0,1.0,0.0,1.0,0.0,0.0
4343.58,1125.73,3130.845,4.0,898584.0,112471.0,597672.0,4.0,196527.25,803.4625,0.0,0.0,0.0,1.0,1.0,1.0
3703.47,2148.33,2769.8424999999997,4.0,696554.0,129259.0,522621.0,4.0,141822.75,387.78499999999997,1.0,1.0,0.0,0.0,0.0,1.0
3598.63,3598.63,3598.63,1.0,902554.0,902554.0,902554.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3019.27,1129.32,2297.0240000000003,5.0,968574.0,392495.0,700246.2,5.0,115214.8,376.99,1.0,0.0,1.0,1.0,0.0,0.0
4899.64,1543.19,3796.6839999999997,5.0,806819.0,212722.0,482002.4,5.0,118818.4,670.2900000000001,1.0,1.0,0.0,1.0,1.0,0.0
2276.29,2276.29,2276.29,1.0,965212.0,965212.0,965212.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4358.16,3775.79,4066.975,2.0,775902.0,219485.0,497693.5,2.0,278207.5,290.18499999999995,0.0,0.0,1.0,1.0,0.0,0.0
4682.15,3203.53,3805.0150000000003,4.0,972132.0,311424.0,627685.75,4.0,165176.0,368.65499999999986,0.0,1.0,0.0,1.0,0.0,1.0
4854.75,2579.05,3500.9900000000002,5.0,982850.0,308303.0,684427.6,5.0,134908.4,454.14,1.0,0.0,0.0,1.0,1.0,0.0
3893.85,1182.85,2656.805,4.0,780700.0,213338.0,490434.75,4.0,141839.5,676.75,1.0,1.0,0.0,0.0,0.0,1.0
4366.25,1478.49,2848.8466666666664,6.0,966990.0,122351.0,541784.3333333334,6.0,140772.16666666666,480.29333333333335,1.0,0.0,1.0,0.0,0.0,1.0
2197.16,2197.16,2197.16,1.0,171923.0,171923.0,171923.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4696.26,1161.05,2423.7533333333336,3.0,983024.0,440654.0,735309.6666666666,3.0,180789.0,1177.4033333333334,0.0,0.0,1.0,0.0,1.0,0.0
2534.86,1330.5,2058.3233333333333,3.0,723371.0,261781.0,481968.0,3.0,153862.33333333334,400.4533333333334,0.0,0.0,1.0,1.0,1.0,0.0
4492.39,1374.13,2836.3150000000005,6.0,991079.0,137499.0,538218.3333333334,6.0,142262.33333333334,518.71,1.0,0.0,1.0,0.0,1.0,1.0
2918.58,2918.58,2918.58,1.0,876580.0,876580.0,876580.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3493.45,1059.61,2063.195,4.0,959954.0,129087.0,493077.0,4.0,207715.75,607.46,0.0,1.0,1.0,0.0,0.0,0.0
4991.72,3856.12,4491.91,4.0,846807.0,337259.0,544018.75,4.0,127386.0,282.9000000000001,1.0,0.0,1.0,0.0,1.0,0.0
